id,name,college,dob,career_start,career_end
HamiDe00,Devery Hamilton,,,,
McFaMi01,Micah McFadden,,,,
FlotCo00,Cordale Flott,,,,
HorvZa00,Zander Horvath,,,,
OgboOt00,Otito Ogbonnia,,,,
TaylJa04,Ja'Sir Taylor,,,,
WoodJT00,JT Woods,,,,
JohnZi00,Zion Johnson,,,,
ParhDy00,Dylan Parham,,,,
LeonDe00,Deane Leonard,,,,
SalyJa00,Jamaree Salyer,,,,
MunfTh00,Thayer Munford,,,,
MastLu00,Luke Masterson,,,,
TurnDJ00,DJ Turner,,,,
WebbSa00,Sam Webb,,,,
WhitZa01,Zamir White,,,,
WhitRa01,Rachaad White,,,,
HousDe01,Dennis Houston,,,,
OttoCa00,Cade Otton,,,,
HallLo00,Logan Hall,,,,
TurpKa00,KaVontae Turpin,,,,
CamaJa00,Jake Camarda,,,,
SmitTy02,Tyler Smith,,,,
GoedLu00,Luke Goedeke,,,,
FergJa00,Jake Ferguson,,,,
HendPe01,Peyton Hendershot,,,,
WillSa00,Sam Williams,,,,
HarpDe00,Devin Harper,,,,
BlanDa00,DaRon Bland,,,,
WaleMa00,Matt Waletzko,,,,
KiefKo00,Ko Kieft,,,,
FatuOl00,Olakunle Fatukasi,,,,
WaltBr01,Brandon Walton,,,,
WoolTa00,Tariq Woolen,,,,
CrosCh00,Charles Cross,,,,
WashMo00,Montrell Washington,,,,
BryaCo01,Coby Bryant,,,,
MafeBo00,Boye Mafe,,,,
LucaAb00,Abraham Lucas,,,,
YounDa02,Dareke Young,,,,
BlouJo00,Joey Blount,,,,
HennMa01,Matt Henningsen,,,,
MathDa00,Damarri Mathis,,,,
WattLu00,Luke Wattenberg,,,,
McCaMa03,Marquan McCall,,,,
BeltDa00,Dane Belton,,,,
MosbAr00,Arron Mosby,,,,
RuckJe00,Jeremy Ruckert,,,,
ThomIs01,Isaiah Thomas,,,,
HermGr00,Grant Hermanns,,,,
JeteDo00,Donovan Jeter,,,,
LucaCh01,Chase Lucas,,,,
WebbRa02,Raleigh Webb,,,,
FaalDa00,Daniel Faalele,,,,
ConnTa00,Tanner Conner,,,,
GeigKa00,Kaylon Geiger,,,,
StroPi00,Pierre Strong,,,,
AllgTy00,Tyler Allgeier,,,,
HuntCa02,Caleb Huntley,,,,
MaloDe00,DeAngelo Malone,,,,
KoloJe00,Jeremiah Kolone,,,,
BernJa00,Jared Bernhardt,,,,
WalkKe00,Kenneth Walker III,,,,
DaviTy03,Tyrion Davis-Price,,,,
GrayDa02,Danny Gray,,,,
BellMa01,Markquese Bell,,,,
AdomCa00,Cal Adomitis,,,,
ButlDa00,Darien Butler,,,,
PolaIs00,Isaiah Pola-Mao,,,,
McBrTr01,Trey McBride,,,,
BookTh00,Thomas Booker,,,,
TurnDe02,Delarrin Turner-Yell,,,,
JonaKi00,Kingsley Jonathan,,,,
WillMa12,Malik Willis,,,,
MorrQu00,Quintin Morris,,,,
ShakKh00,Khalil Shakir,,,,
BrewCJ00,C.J. Brewer,,,,
CineLe00,Lewis Cine,,,,
IngrJa00,Ja'Marcus Ingram,,,,
ColeLa03,Larnel Coleman,,,,
EmilPr00,Prince Emili,,,,
FielDa02,DaMarcus Fields,,,,
HickEl00,Elijah Hicks,,,,
HerrMa02,Malik Herring,,,,
CochJa00,Jack Cochrane,,,,
JoneTr00,Travis Jones,,,,
BledJo00,Joshuah Bledsoe,,,,
ButlMa02,Matthew Butler,,,,
CalcGr00,Grant Calcaterra,,,,
RidgJo00,John Ridgeway,,,,
CastTa00,Tariq Castro-Fields,,,,
BrowMo00,Montaric Brown,,,,
KendDe00,Derion Kendrick,,,,
YeasRu00,Russ Yeast,,,,
McCuLa01,Lance McCutcheon,,,,
BoniNi00,Nik Bonitto,,,,
TolbJa00,Jalen Tolbert,,,,
ThibKa00,Kayvon Thibodeaux,,,,
ChanTy01,Ty Chandler,,,,
JoneVe00,Velus Jones Jr.,,,,
BallJo00,Josh Ball,,,,
AlexMa02,Maurice Alexander,,,,
MitcJa00,James Mitchell,,,,
DixoDe01,De'Shaan Dixon,,,,
WillDa14,Darryl Williams,,,,
PickKe00,Kenny Pickett,,,,
ZappBa00,Bailey Zappe,,,,
CarpTa00,Tariq Carpenter,,,,
RobeSa00,Sam Roberts,,,,
JohnNa01,Nazeeh Johnson,,,,
FlowDa00,Dallis Flowers,,,,
UwazEy00,Eyioma Uwazurike,,,,
KongJo00,Jonathan Kongbo,,,,
McCoZy02,Zyon McCollum,,,,
GentTa00,Tanner Gentry,,,,
MuseNi00,Nick Muse,,,,
BertTa01,Taylor Bertolet,,,,
ThorTy00,Tyquan Thornton,,,,
TaylDe02,Demetrius Taylor,,,,
HansJa01,Jake Hansen,,,,
ThomSk00,Skylar Thompson,,,,
BrowJo04,Jordan Brown,,,,
RobiBr01,Brian Robinson Jr.,,,,
TurnCo00,Cole Turner,,,,
OkuaSa00,Sam Okuayinonu,,,,
PurdBr00,Brock Purdy,,,,
BlacRa00,Raheem Blackshear,,,,
BarnAm00,Amare Barno,,,,
ZakeNi00,Nick Zakelj,,,,
BlanRe00,Reed Blankenship,,,,
DickCa00,Cameron Dicker,,,,
SandMy00,Myjai Sanders,,,,
SillJo00,Josh Sills,,,,
JollSh00,Shaun Jolly,,,,
FarrNe00,Neil Farrell,,,,
KinnDa00,Darian Kinnard,,,,
CartJa04,Ja'Tyre Carter,,,,
ShahRa00,Rashid Shaheed,,,,
HarrKe01,Kevin Harris,,,,
WoodMi00,Michael Woods II,,,,
PricDV00,D'Vonte Price,,,,
VilaLu00,Luiji Vilain,,,,
AndeRy01,Ryder Anderson,,,,
RobiMa03,Mark Robinson,,,,
TurnNo00,Nolan Turner,,,,
RiveRo01,Ronnie Rivers,,,,
IngrKe01,Keaontay Ingram,,,,
LukeJe00,Jesse Luketa,,,,
DaviMa02,Malik Davis,,,,
DulcGr00,Greg Dulcich,,,,
FrabMi00,Mitchell Fraboni,,,,
SareFo00,Foster Sarell,,,,
TaylCa01,Cam Taylor-Britt,,,,
MaysCa00,Cade Mays,,,,
ThomJo07,Josh Thompson,,,,
FernEt00,Ethan Fernea,,,,
PascJo00,Josh Paschal,,,,
TourSa00,Samori Toure,,,,
McGoKy00,Kyric McGowan,,,,
HarrCh06,Christian Harris,,,,
SpilIs00,Isaiah Spiller,,,,
StilBe00,Ben Stille,,,,
McKiVe00,Verone McKinley,,,,
RussJJ00,J.J. Russell,,,,
GardDo00,Don Gardner,,,,
ConnSn00,Snoop Conner,,,,
DaltJa00,Jalen Dalton,,,,
WootCh00,Chandler Wooten,,,,
ClarDa02,Damone Clark,,,,
JackTh00,Theo Jackson,,,,
SandBr00,Braylon Sanders,,,,
BerrSt00,Stanley Berryhill,,,,
ScibNi00,Nick Sciba,,,,
JohnCa03,Cade Johnson,,,,
MartTa00,Tay Martin,,,,
JoneKo00,Kobe Jones,,,,
DaviDo03,Domenique Davis,,,,
QuitTe00,Teagan Quitoriano,,,,
GeorAl00,Allan George,,,,
DenbTr00,Trevor Denbow,,,,
RhyaSe00,Sean Rhyan,,,,
NeuzRy00,Ryan Neuzil,,,,
OnujJo00,Josh Onujiogu,,,,
JoneMa07,Manny Jones,,,,
VictBi01,Binjimen Victor,,,,
JoneVi00,Vi Jones,,,,
PerrRo01,Roderick Perry,,,,
VirgJa00,Jalen Virgil,,,,
GreeGe00,Gerri Green,,,,
PlatSa00,Sandro Platzgummer,,,,
SeweNe00,Nephi Sewell,,,,
BrowBr06,Brittain Brown,,,,
KaliNi00,Nikola Kalinic,,,,
PerkBr02,Bryce Perkins,,,,
LakeQu00,Quentin Lake,,,,
AhmeRa00,Ramiz Ahmed,,,,
MasoBe00,Ben Mason,,,,
BrowMi02,Mike Brown,,,,
NordQu00,Quinn Nordin,,,,
ArcuAJ00,AJ Arcuri,,,,
FranJa03,Jacobi Francis,,,,
JohnBr23,Brandon Johnson,,,,
SmarSt00,Stone Smartt,,,,
PoweCo00,Cornell Powell,,,,
ChriDr00,Drue Chrisman,,,,
HousJa01,James Houston,,,,
ThomTr01,Trenton Thompson,,,,
KwenWi00,William Kwenkeu,,,,
KnigZo00,Zonovan Knight,,,,
GateDe00,DeMarquis Gates,,,,
ShudCa00,Caleb Shudak,,,,
LassKw00,Kwamie Lassiter II,,,,
HickFa00,Faion Hicks,,,,
PierCh00,Chris Pierce,,,,
LaynRa00,Raheem Layne,,,,
PennTr00,Trevor Penning,,,,
CartRo03,Roger Carter,,,,
RhynFo00,Forrest Rhyne,,,,
MurrBi00,Bill Murray,,,,
ThomAJ00,A.J. Thomas,,,,
WillJa11,Jameson Williams,,,,
ChesJu00,Julius Chestnut,,,,
GilbZy00,Zyon Gilbert,,,,
HardDa01,Daniel Hardy,,,,
CartTJ00,T.J. Carter,,,,
BailZa01,Zack Bailey,,,,
KrulLu00,Lucas Krull,,,,
BrowEa00,Earnest Brown IV,,,,
DecuAu00,Austin Deculus,,,,
OtomEs00,Esezi Otomewo,,,,
LoweVe00,Vederian Lowe,,,,
GibbJa00,Jack Gibbens,,,,
BrowAn06,Anthony Brown,,,,
ThomDe07,Deven Thompkins,,,,
HintCh01,Christopher Hinton,,,,
BakeDa02,Darrell Baker,,,,
BaldDa01,Daylen Baldwin,,,,
OjabDa00,David Ojabo,,,,
RiddDe00,Desmond Ridder,,,,
CheeDa00,Davis Cheek,,,,
HoffBr00,Brock Hoffman,,,,
MereJo00,Jordan Meredith,,,,
CartTJ01,T.J. Carter,,,,
CronCo00,Coy Cronk,,,,
AlleCh03,Chase Allen,,,,
WashSc00,Scotty Washington,,,,
AddiTu00,Tucker Addington,,,,
BarnKa00,Kalon Barnes,,,,
GutiSe00,Sebastian Gutierrez,,,,
TenuLu00,Luke Tenuta,,,,
WalkRa00,Rasheed Walker,,,,
ThomZa04,Zachary Thomas,,,,
ThomBr04,Brayden Thomas,,,,
OlubSe00,Segun Olubi,,,,
JohnZa00,Zack Johnson,,,,
NewmXa00,Xavier Newman-Johnson,,,,
PeevJa00,Jayden Peevy,,,,
AlixJo00,Josh Ali,,,,
BadaDa00,David Bada,,,,
GarcEl00,Elijah Garcia,,,,
WilbRa00,Ray Wilborn,,,,
JuniGr00,Gregory Junior,,,,
MoseQu00,Quandre Mosely,,,,
NichRa00,Rayshad Nichols,,,,
KolaCh00,Charlie Kolar,,,,
HintKy00,Kyle Hinton,,,,
TrasKy00,Kyle Trask,,,,
MolcJo01,John Molchon,,,,
JackSt01,Storey Jackson,,,,
McGrCa00,Cameron McGrone,,,,
JohnJo12,Johnny Johnson,,,,
EzukEr00,Erik Ezukanma,,,,
HoweSa00,Sam Howell,,,,
PaulCh00,Chris Paul,,,,
BadiTy00,Tyler Badie,,,,
McMiJa00,Ja'Quan McMillian,,,,
